Time of Scrape, Flight Zoning, MC, NC, LNC, SPOC, INTLC, Temperature, PoP, Month, Day of Week, Holiday
0.9788,0.5823,0.0976,0.0294,0.0323,0.0345,0.0417,0.8523,0.0,0.5,1.0,0.0
0.9809,0.5697,0.0976,0.0294,0.0323,0.0345,0.0833,0.85,0.0,0.5,1.0,0.0
0.983,0.5657,0.0976,0.0294,0.0323,0.0345,0.0833,0.8478,0.0,0.5,1.0,0.0
0.9851,0.5602,0.0976,0.0294,0.0323,0.0345,0.0417,0.8465,0.0,0.5,1.0,0.0
0.9873,0.5546,0.122,0.0294,0.0323,0.0345,0.0417,0.8443,0.0,0.5,1.0,0.0
0.9894,0.5491,0.122,0.0294,0.0323,0.0345,0.0417,0.8443,0.0,0.5,1.0,0.0
0.9915,0.5285,0.0976,0.0294,0.0323,0.0345,0.0417,0.8373,0.0,0.5,1.0,0.0
0.9936,0.5269,0.122,0.0294,0.0323,0.0345,0.0833,0.8351,0.0,0.5,1.0,0.0
0.9958,0.5241,0.0732,0.0294,0.0323,0.0345,0.0833,0.8339,0.0,0.5,1.0,0.0
0.9979,0.504,0.0732,0.0294,0.0323,0.0345,0.0,0.8316,0.0,0.5,1.0,0.0
1.0,0.4984,0.0488,0.0294,0.0323,0.0345,0.0,0.8316,0.0,0.5,1.0,0.0
0.0085,0.3828,0.0244,0.0294,0.0323,0.0345,0.0417,0.8259,0.0,0.5,0.1429,0.0
0.0106,0.3662,0.0244,0.0294,0.0323,0.0345,0.0417,0.8248,0.0,0.5,0.1429,0.0
0.0127,0.3551,0.0244,0.0588,0.0323,0.0345,0.0,0.8248,0.0,0.5,0.1429,0.0
0.0149,0.3321,0.0732,0.0588,0.0323,0.0345,0.0,0.8224,0.0,0.5,0.1429,0.0
0.017,0.3266,0.0488,0.0294,0.0323,0.0345,0.0,0.8224,0.0,0.5,0.1429,0.0
0.0191,0.323,0.0732,0.0294,0.0323,0.0345,0.0,0.8224,0.0,0.5,0.1429,0.0
0.0212,0.3147,0.0732,0.0294,0.0323,0.0345,0.0,0.8224,0.0,0.5,0.1429,0.0
0.0234,0.3088,0.0244,0.0294,0.0323,0.0345,0.0,0.8202,0.0,0.5,0.1429,0.0
0.0425,0.2926,0.0488,0.0294,0.0323,0.0345,0.0,0.819,0.0,0.5,0.1429,0.0
0.0446,0.2736,0.0244,0.0294,0.0323,0.0345,0.0,0.819,0.0,0.5,0.1429,0.0
0.0467,0.2644,0.0732,0.0294,0.0323,0.0345,0.0,0.8167,0.0,0.5,0.1429,0.0
0.0488,0.2557,0.0976,0.0294,0.0323,0.0345,0.0,0.8167,0.0,0.5,0.1429,0.0
0.051,0.2526,0.0244,0.0294,0.0323,0.0345,0.0,0.8156,0.0,0.5,0.1429,0.0
0.0531,0.2526,0.0488,0.0294,0.0323,0.0345,0.0,0.8156,0.0,0.5,0.1429,0.0
0.0552,0.2229,0.0976,0.0294,0.0323,0.0345,0.0,0.8133,0.0,0.5,0.1429,0.0
0.0573,0.2027,0.0488,0.0294,0.0323,0.0345,0.0,0.8109,0.0,0.5,0.1429,0.0
0.0594,0.1853,0.0244,0.0294,0.0323,0.0345,0.0,0.8109,0.0,0.5,0.1429,0.0
0.0616,0.1651,0.0488,0.0294,0.0323,0.0345,0.0,0.8098,0.0,0.5,0.1429,0.0
0.0637,0.1445,0.0244,0.0294,0.0323,0.0345,0.0,0.8098,0.0,0.5,0.1429,0.0
0.0658,0.116,0.0732,0.0294,0.0323,0.0345,0.0,0.8098,0.0,0.5,0.1429,0.0
0.0849,0.0721,0.0488,0.0294,0.0323,0.0345,0.0,0.8076,0.0,0.5,0.1429,0.0
0.087,0.0523,0.0488,0.0294,0.0323,0.0345,0.0,0.8076,0.0,0.5,0.1429,0.0
0.0892,0.0392,0.0488,0.0294,0.0323,0.0345,0.0,0.8064,0.0,0.5,0.1429,0.0
0.0913,0.0348,0.0488,0.0294,0.0323,0.0345,0.0,0.8064,0.0,0.5,0.1429,0.0
0.0934,0.0348,0.0244,0.0294,0.0323,0.0345,0.0,0.8041,0.0,0.5,0.1429,0.0
0.0955,0.0329,0.0488,0.0294,0.0323,0.0345,0.0,0.8041,0.0,0.5,0.1429,0.0
0.0977,0.0309,0.0732,0.0294,0.0323,0.0345,0.0,0.8041,0.0,0.5,0.1429,0.0
0.0998,0.0289,0.0488,0.0294,0.0323,0.0345,0.0417,0.8006,0.0,0.5,0.1429,0.0
0.1019,0.0214,0.0244,0.0294,0.0323,0.0345,0.0,0.7984,0.0,0.5,0.1429,0.0
0.104,0.0186,0.0244,0.0294,0.0323,0.0345,0.0417,0.7984,0.0,0.5,0.1429,0.0
0.1062,0.0051,0.122,0.0294,0.0323,0.0345,0.0417,0.7984,0.0,0.5,0.1429,0.0
0.1083,0.0051,0.0976,0.0294,0.0323,0.0345,0.0417,0.7972,0.0,0.5,0.1429,0.0
0.1274,0.0158,0.0732,0.0294,0.0323,0.0345,0.0833,0.7972,0.0,0.5,0.1429,0.0
0.1295,0.0166,0.0732,0.0294,0.0323,0.0345,0.0833,0.7972,0.0,0.5,0.1429,0.0
0.1316,0.0166,0.0732,0.0294,0.0323,0.0345,0.0833,0.7949,0.0,0.5,0.1429,0.0
0.1338,0.0186,0.2927,0.0,0.0323,0.0345,0.0,0.7949,0.0,0.5,0.1429,0.0
0.1359,0.0194,0.2439,0.0588,0.0323,0.0345,0.0833,0.7927,0.0,0.5,0.1429,0.0
0.138,0.0198,0.2439,0.0882,0.0323,0.0345,0.0833,0.7927,0.0,0.5,0.1429,0.0
0.1401,0.0226,0.2683,0.0882,0.0323,0.0345,0.0833,0.7927,0.0,0.5,0.1429,0.0
0.1423,0.023,0.3171,0.1176,0.0323,0.0345,0.0833,0.8006,0.0,0.5,0.1429,0.0
0.1444,0.0234,0.2927,0.1471,0.0323,0.0,0.0417,0.7984,0.0,0.5,0.1429,0.0
0.1465,0.0238,0.0976,0.1471,0.0,0.0345,0.0417,0.7984,0.0,0.5,0.1429,0.0
0.1486,0.0241,0.0488,0.1176,0.0,0.0,0.0,0.7984,0.0,0.5,0.1429,0.0
0.1507,0.0249,0.0244,0.0294,0.0323,0.0,0.0,0.7972,0.0,0.5,0.1429,0.0
0.1699,0.0293,0.0732,0.0588,0.0645,0.0345,0.0,0.7972,0.0,0.5,0.1429,0.0
0.172,0.0439,0.0732,0.0294,0.0323,0.069,0.0833,0.7949,0.0,0.5,0.1429,0.0
0.1741,0.0519,0.0488,0.0882,0.0645,0.1034,0.0833,0.7927,0.0,0.5,0.1429,0.0
0.1762,0.0586,0.0488,0.1471,0.0323,0.0345,0.0,0.7927,0.0,0.5,0.1429,0.0
0.1783,0.059,0.0488,0.1176,0.129,0.0345,0.0,0.7914,0.0,0.5,0.1429,0.0
0.1805,0.0641,0.0488,0.1176,0.0,0.0345,0.0417,0.7914,0.0,0.5,0.1429,0.0
0.1826,0.0693,0.0732,0.1471,0.0323,0.0345,0.0833,0.8098,0.0,0.5,0.1429,0.0
0.1847,0.0693,0.0976,0.3235,0.0323,0.069,0.125,0.8098,0.0,0.5,0.1429,0.0
0.1868,0.0705,0.122,0.3824,0.0645,0.1034,0.0417,0.8076,0.0,0.5,0.1429,0.0
0.189,0.0717,0.1463,0.3529,0.0645,0.1379,0.0417,0.8076,0.0,0.5,0.1429,0.0
0.1911,0.0772,0.1951,0.2941,0.0968,0.1034,0.0833,0.8064,0.0,0.5,0.1429,0.0
0.1932,0.0788,0.2195,0.2059,0.0968,0.1379,0.0833,0.8064,0.0,0.5,0.1429,0.0
0.2123,0.0796,0.2439,0.3824,0.3871,0.1034,0.0833,0.8041,0.0,0.5,0.1429,0.0
0.2144,0.08,0.2927,0.4118,0.2581,0.1034,0.0833,0.8041,0.0,0.5,0.1429,0.0
0.2166,0.1085,0.4146,0.3529,0.129,0.1034,0.0417,0.8018,0.0,0.5,0.1429,0.0
0.2187,0.1172,0.3659,0.2353,0.2581,0.1379,0.1667,0.8018,0.0,0.5,0.1429,0.0
0.2208,0.1243,0.3171,0.4118,0.5484,0.1034,0.125,0.8006,0.0,0.5,0.1429,0.0
0.2229,0.1291,0.2683,0.8235,0.2903,0.1379,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2251,0.1413,0.2927,0.8824,0.2903,0.1379,0.0417,0.8076,0.0,0.5,0.1429,0.0
0.2272,0.1477,0.3902,0.8235,0.3548,0.2069,0.0833,0.8064,0.0,0.5,0.1429,0.0
0.2293,0.1544,0.4634,0.7059,0.4516,0.2759,0.0833,0.8064,0.0,0.5,0.1429,0.0
0.2314,0.1568,0.4878,0.5588,0.2258,0.3448,0.0833,0.8041,0.0,0.5,0.1429,0.0
0.2335,0.158,0.3902,0.5,0.7419,0.3793,0.125,0.8018,0.0,0.5,0.1429,0.0
0.2357,0.1623,0.3171,0.6765,0.7419,0.4483,0.0833,0.8006,0.0,0.5,0.1429,0.0
0.2548,0.1706,0.3171,0.6765,0.8387,0.4483,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2569,0.1774,0.3902,0.6176,0.6452,0.4483,0.125,0.7984,0.0,0.5,0.1429,0.0
0.259,0.1876,0.4146,0.6176,0.7097,0.3793,0.0833,0.7984,0.74,0.5,0.1429,0.0
0.2611,0.1908,0.4146,0.5882,0.5806,0.3448,0.0833,0.7984,0.74,0.5,0.1429,0.0
0.2633,0.1944,0.439,0.6176,0.4839,0.3448,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2654,0.1971,0.439,0.5588,0.9032,0.4138,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2675,0.2047,0.439,0.5294,0.7742,0.3448,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2696,0.2086,0.3659,0.5,0.5484,0.4138,0.0833,0.7984,0.0,0.5,0.1429,0.0
0.2718,0.2154,0.3659,0.6176,0.5161,0.3793,0.125,0.7984,0.0,0.5,0.1429,0.0
0.2739,0.2264,0.3415,0.8529,0.7419,0.3793,0.0833,0.8041,0.0,0.5,0.1429,0.0
0.276,0.2379,0.3659,0.8824,0.8387,0.3793,0.1667,0.8041,0.0,0.5,0.1429,0.0
0.2781,0.2482,0.3659,0.7941,0.8065,0.3448,0.125,0.8041,0.0,0.5,0.1429,0.0
0.2972,0.2668,0.3902,0.6765,0.6774,0.3793,0.1667,0.8041,0.0,0.5,0.1429,0.0
0.2994,0.2708,0.4146,0.7353,0.6129,0.4138,0.25,0.8041,0.0,0.5,0.1429,0.0
0.3015,0.2779,0.439,0.6765,0.8387,0.3448,0.3333,0.8064,0.0,0.5,0.1429,0.0
0.3036,0.287,0.439,0.6765,0.5161,0.3793,0.3333,0.8076,0.0,0.5,0.1429,0.0
0.3057,0.2914,0.439,0.6765,0.5161,0.3448,0.4167,0.8098,0.0,0.5,0.1429,0.0
0.3079,0.2953,0.4634,0.7059,0.7419,0.3448,0.5,0.8109,0.0,0.5,0.1429,0.0
0.31,0.3005,0.4146,0.7647,0.7742,0.3448,0.4583,0.8133,0.0,0.5,0.1429,0.0
0.3121,0.306,0.4146,0.7059,0.5806,0.3103,0.5417,0.7972,0.0,0.5,0.1429,0.0
0.3142,0.3096,0.4878,0.7059,0.6774,0.3103,0.5833,0.7984,0.0,0.5,0.1429,0.0
0.3163,0.3143,0.4878,0.5882,0.871,0.2759,0.5833,0.8006,0.0,0.5,0.1429,0.0
0.3185,0.3159,0.5122,0.5588,0.8387,0.2759,0.5417,0.8041,0.0,0.5,0.1429,0.0
0.3206,0.3167,0.5366,0.6176,0.7419,0.3103,0.5417,0.8064,0.0,0.5,0.1429,0.0
0.3397,0.3317,0.4146,0.7647,0.6452,0.3103,0.5833,0.8076,0.0,0.5,0.1429,0.0
0.3418,0.3401,0.3659,0.8235,0.9032,0.3448,0.5417,0.8098,0.0,0.5,0.1429,0.0
0.3439,0.3464,0.3415,0.6765,0.8065,0.4483,0.625,0.8133,0.0,0.5,0.1429,0.0
0.3461,0.3559,0.3171,0.5,0.6452,0.4483,0.5417,0.8156,0.0,0.5,0.1429,0.0
0.3482,0.3599,0.3415,0.5,0.5806,0.3793,0.5417,0.8167,0.0,0.5,0.1429,0.0
0.3503,0.3634,0.3171,0.5882,0.4839,0.3793,0.5417,0.819,0.0,0.5,0.1429,0.0
0.3524,0.3686,0.2927,0.5,0.4516,0.3103,0.4583,0.8202,0.0,0.5,0.1429,0.0
0.3546,0.3713,0.2683,0.3529,0.6452,0.2759,0.4583,0.8202,0.0,0.5,0.1429,0.0
0.3567,0.3713,0.2439,0.4118,0.3871,0.2414,0.4583,0.8248,0.0,0.5,0.1429,0.0
0.3588,0.3785,0.2439,0.4412,0.2581,0.2069,0.5417,0.8282,0.0,0.5,0.1429,0.0
0.3609,0.3828,0.1707,0.4706,0.2903,0.1724,0.5833,0.8282,0.0,0.5,0.1429,0.0
0.3631,0.3892,0.122,0.4118,0.2581,0.1724,0.5833,0.8339,0.0,0.5,0.1429,0.0
0.3822,0.4042,0.122,0.3824,0.1935,0.1379,0.5,0.8373,0.0,0.5,0.1429,0.0
0.3843,0.3967,0.1707,0.3824,0.0645,0.1379,0.4167,0.8408,0.0,0.5,0.1429,0.0
0.3864,0.3959,0.122,0.3235,0.3871,0.1034,0.4583,0.8443,0.0,0.5,0.1429,0.0
0.3885,0.4078,0.122,0.2353,0.3226,0.1379,0.375,0.8465,0.0,0.5,0.1429,0.0
0.3907,0.4089,0.0976,0.1471,0.129,0.1724,0.2917,0.8478,0.0,0.5,0.1429,0.0
0.3928,0.4165,0.0976,0.1765,0.0968,0.1724,0.25,0.8523,0.0,0.5,0.1429,0.0
0.3949,0.4204,0.0976,0.1176,0.0323,0.1724,0.1667,0.8408,0.0,0.5,0.1429,0.0
0.397,0.42,0.0976,0.0588,0.0645,0.1724,0.125,0.8443,0.0,0.5,0.1429,0.0
0.3992,0.4256,0.122,0.0882,0.1613,0.2069,0.0833,0.8465,0.0,0.5,0.1429,0.0
0.4013,0.4283,0.0976,0.1176,0.0645,0.2069,0.125,0.8465,0.0,0.5,0.1429,0.0
0.4034,0.4303,0.0976,0.1176,0.0,0.1724,0.0833,0.8523,0.0,0.5,0.1429,0.0
0.4055,0.4355,0.0,0.0882,0.0,0.2069,0.125,0.8557,0.0,0.5,0.1429,0.0
0.4246,0.4584,0.0976,0.0294,0.0,0.2414,0.0833,0.8557,0.0,0.5,0.1429,0.0
0.4268,0.4568,0.0732,0.0294,0.0323,0.2069,0.0833,0.8592,0.0,0.5,0.1429,0.0
0.4289,0.4513,0.0732,0.0588,0.129,0.2069,0.1667,0.8649,0.0,0.5,0.1429,0.0
0.431,0.4473,0.0732,0.0588,0.0968,0.2069,0.0833,0.8684,0.0,0.5,0.1429,0.0
0.4331,0.4442,0.0732,0.0294,0.0323,0.2069,0.0833,0.8707,0.0,0.5,0.1429,0.0
0.4352,0.4438,0.0732,0.1176,0.0645,0.1724,0.0833,0.8741,0.0,0.5,0.1429,0.0
0.4374,0.4521,0.0488,0.1176,0.0,0.1724,0.125,0.8753,0.0,0.5,0.1429,0.0
0.4395,0.4545,0.0488,0.1176,0.0645,0.1379,0.0833,0.8741,0.0,0.5,0.1429,0.0
0.4416,0.4652,0.0976,0.1176,0.0323,0.1034,0.0417,0.8776,0.0,0.5,0.1429,0.0
0.4437,0.4747,0.0976,0.0294,0.0,0.069,0.0833,0.8799,0.0,0.5,0.1429,0.0
0.4459,0.4774,0.0732,0.2059,0.0,0.069,0.25,0.8833,0.0,0.5,0.1429,0.0
0.448,0.4826,0.0976,0.1176,0.0323,0.0345,0.2083,0.8845,0.0,0.5,0.1429,0.0
0.4671,0.4941,0.122,0.0588,0.0,0.069,0.25,0.8891,0.0,0.5,0.1429,0.0
0.4692,0.4949,0.0976,0.0882,0.3548,0.1724,0.25,0.8902,0.0,0.5,0.1429,0.0
0.4713,0.5044,0.0976,0.1765,0.0645,0.1724,0.1667,0.8937,0.0,0.5,0.1429,0.0
0.4735,0.4818,0.0732,0.1471,0.0323,0.2069,0.25,0.8959,0.0,0.5,0.1429,0.0
0.4756,0.4814,0.0732,0.1765,0.129,0.2414,0.2917,0.8994,0.0,0.5,0.1429,0.0
0.4777,0.4877,0.0976,0.1471,0.0323,0.2069,0.2917,0.9016,0.0,0.5,0.1429,0.0
0.4798,0.4838,0.1463,0.1471,0.0645,0.2414,0.25,0.9051,0.0,0.5,0.1429,0.0
0.482,0.4838,0.1951,0.1765,0.129,0.3103,0.2083,0.9074,0.0,0.5,0.1429,0.0
0.4841,0.4846,0.2927,0.2647,0.0323,0.4138,0.2083,0.9029,0.0,0.5,0.1429,0.0
0.4862,0.4814,0.3415,0.2647,0.0968,0.4138,0.2083,0.9074,0.0,0.5,0.1429,0.0
0.4883,0.483,0.3171,0.2059,0.0968,0.3793,0.1667,0.9086,0.0,0.5,0.1429,0.0
0.4904,0.4917,0.2439,0.1176,0.1613,0.3793,0.2083,0.912,0.0,0.5,0.1429,0.0
0.5096,0.4917,0.2195,0.1471,0.0645,0.3448,0.1667,0.9166,0.0,0.5,0.1429,0.0
0.5117,0.4968,0.1951,0.0588,0.0968,0.2759,0.2083,0.9178,0.0,0.5,0.1429,0.0
0.5138,0.498,0.1951,0.1176,0.0968,0.2414,0.4167,0.92,0.0,0.5,0.1429,0.0
0.5159,0.5103,0.1951,0.1471,0.129,0.2414,0.4167,0.9235,0.0,0.5,0.1429,0.0
0.518,0.5182,0.1951,0.0882,0.0323,0.2069,0.4583,0.9258,0.0,0.5,0.1429,0.0
0.5202,0.5309,0.2195,0.0588,0.0968,0.1379,0.5,0.9269,0.0,0.5,0.1429,0.0
0.5223,0.5396,0.1707,0.1176,0.1613,0.1034,0.5833,0.9292,0.0,0.5,0.1429,0.0
0.5244,0.5451,0.1707,0.1765,0.0323,0.1034,0.5833,0.9292,0.0,0.5,0.1429,0.0
0.5265,0.5614,0.2195,0.0882,0.0645,0.1034,0.6667,0.9327,0.0,0.5,0.1429,0.0
0.5287,0.5649,0.1951,0.0882,0.0323,0.1724,0.625,0.935,0.0,0.5,0.1429,0.0
0.5308,0.555,0.1707,0.2353,0.2258,0.2069,0.7083,0.9361,0.0,0.5,0.1429,0.0
0.5329,0.5527,0.1707,0.1176,0.0323,0.1379,0.5833,0.9396,0.0,0.5,0.1429,0.0
0.552,0.5467,0.1707,0.0588,0.0968,0.1034,0.375,0.9418,0.0,0.5,0.1429,0.0
0.5541,0.534,0.2195,0.0882,0.0323,0.069,0.2917,0.9442,0.0,0.5,0.1429,0.0
0.5563,0.534,0.2439,0.1176,0.0323,0.069,0.375,0.9442,0.0,0.5,0.1429,0.0
0.5584,0.5356,0.2195,0.4706,0.0968,0.1379,0.4167,0.9476,0.0,0.5,0.1429,0.0
0.5605,0.54,0.2439,0.4412,0.0,0.1724,0.2917,0.9488,0.0,0.5,0.1429,0.0
0.5626,0.5495,0.2927,0.5294,0.0,0.1724,0.2917,0.951,0.0,0.5,0.1429,0.0
0.5648,0.5606,0.3171,0.5294,0.0968,0.1379,0.2083,0.9442,0.0,0.5,0.1429,0.0
0.5669,0.5657,0.3171,0.6176,0.0645,0.1724,0.1667,0.9442,0.0,0.5,0.1429,0.0
0.569,0.5717,0.4146,0.6176,0.0968,0.2069,0.1667,0.9453,0.0,0.5,0.1429,0.0
0.5711,0.5867,0.4878,0.5,0.129,0.2069,0.1667,0.9476,0.0,0.5,0.1429,0.0
0.5732,0.5867,0.439,0.2941,0.0645,0.2414,0.1667,0.9488,0.0,0.5,0.1429,0.0
0.5754,0.5903,0.4146,0.2647,0.1935,0.2069,0.1667,0.951,0.0,0.5,0.1429,0.0
0.5945,0.6148,0.4146,0.3824,0.2581,0.2414,0.125,0.9534,0.0,0.5,0.1429,0.0
0.5966,0.6013,0.4878,0.4706,0.4839,0.2759,0.2917,0.9545,0.0,0.5,0.1429,0.0
0.5987,0.5978,0.561,0.4706,0.2903,0.3448,0.375,0.9545,0.0,0.5,0.1429,0.0
0.6008,0.5962,0.5366,0.5,0.3871,0.3448,0.3333,0.9545,0.0,0.5,0.1429,0.0
0.603,0.5994,0.4634,0.4706,0.3226,0.2759,0.375,0.9567,0.0,0.5,0.1429,0.0
0.6051,0.6081,0.3659,0.3824,0.3871,0.2414,0.4167,0.958,0.0,0.5,0.1429,0.0
0.6072,0.6184,0.3415,0.3824,0.2581,0.2414,0.4167,0.958,0.0,0.5,0.1429,0.0
0.6093,0.6223,0.2927,0.2941,0.1935,0.2069,0.5,0.9602,0.0,0.5,0.1429,0.0
0.6115,0.6322,0.2927,0.1765,0.0645,0.2069,0.4583,0.9602,0.0,0.5,0.1429,0.0
0.6136,0.6394,0.3415,0.1471,0.0323,0.1724,0.4167,0.9626,0.0,0.5,0.1429,0.0
0.6157,0.6492,0.2683,0.1765,0.0323,0.1379,0.375,0.951,0.0,0.5,0.1429,0.0
0.6178,0.6615,0.1463,0.2647,0.0645,0.1034,0.375,0.951,0.0,0.5,0.1429,0.0
0.6369,0.6884,0.0976,0.3529,0.0645,0.1034,0.4583,0.9534,0.0,0.5,0.1429,0.0
0.6391,0.6908,0.1463,0.4118,0.1613,0.1034,0.5,0.9545,0.0,0.5,0.1429,0.0
0.6412,0.6995,0.1951,0.2941,0.0645,0.1034,0.4583,0.9545,0.0,0.5,0.1429,0.0
0.6433,0.7007,0.122,0.1471,0.0968,0.1379,0.4583,0.9567,0.0,0.5,0.1429,0.0
0.6454,0.6999,0.0976,0.1176,0.129,0.1379,0.5,0.9567,0.0,0.5,0.1429,0.0
0.6476,0.6995,0.0976,0.1176,0.0323,0.1379,0.5417,0.958,0.0,0.5,0.1429,0.0
0.6497,0.7019,0.0732,0.0588,0.1613,0.1724,0.625,0.958,0.0,0.5,0.1429,0.0
0.6518,0.7019,0.0976,0.0588,0.1935,0.2414,0.6667,0.958,0.0,0.5,0.1429,0.0
0.6539,0.7082,0.0976,0.1176,0.129,0.2069,0.5833,0.9602,0.0,0.5,0.1429,0.0
0.6561,0.7059,0.0976,0.0882,0.0645,0.1724,0.5417,0.9602,0.0,0.5,0.1429,0.0
0.6582,0.7102,0.122,0.0882,0.0323,0.1724,0.4583,0.9626,0.0,0.5,0.1429,0.0
0.6603,0.713,0.0976,0.1471,0.0323,0.1379,0.4167,0.9626,0.0,0.5,0.1429,0.0
0.6794,0.707,0.0976,0.1176,0.129,0.1034,0.375,0.9637,0.0,0.5,0.1429,0.0
0.6815,0.6999,0.122,0.0588,0.129,0.1379,0.4167,0.9637,0.0,0.5,0.1429,0.0
0.6837,0.6964,0.122,0.0588,0.0323,0.1034,0.5,0.9637,0.0,0.5,0.1429,0.0
0.6858,0.6936,0.122,0.0882,0.0323,0.069,0.5,0.9637,0.0,0.5,0.1429,0.0
0.6879,0.694,0.0976,0.0294,0.129,0.1034,0.5,0.9637,0.0,0.5,0.1429,0.0
0.69,0.6999,0.0976,0.0588,0.129,0.1034,0.4583,0.9637,0.0,0.5,0.1429,0.0
0.6921,0.7051,0.122,0.2059,0.0968,0.1034,0.3333,0.9637,0.0,0.5,0.1429,0.0
0.6943,0.709,0.0976,0.1765,0.0323,0.069,0.2917,0.9637,0.0,0.5,0.1429,0.0
0.6964,0.7158,0.0976,0.0294,0.0323,0.069,0.25,0.9637,0.0,0.5,0.1429,0.0
0.6985,0.7015,0.0976,0.0588,0.0645,0.069,0.2083,0.9637,0.0,0.5,0.1429,0.0
0.7006,0.7209,0.1463,0.0588,0.0645,0.069,0.1667,0.9637,0.0,0.5,0.1429,0.0
0.7028,0.7328,0.1463,0.0882,0.0323,0.069,0.25,0.9637,0.0,0.5,0.1429,0.0
0.7219,0.7569,0.1463,0.0294,0.129,0.069,0.1667,0.9659,0.0,0.5,0.1429,0.0
0.724,0.7569,0.122,0.0294,0.0323,0.069,0.125,0.9659,0.0,0.5,0.1429,0.0
0.7261,0.7546,0.122,0.0588,0.0323,0.0345,0.0833,0.9637,0.0,0.5,0.1429,0.0
0.7282,0.7518,0.0976,0.0294,0.0323,0.069,0.1667,0.9637,0.0,0.5,0.1429,0.0
0.7304,0.7462,0.0244,0.2059,0.0323,0.069,0.25,0.9637,0.0,0.5,0.1429,0.0
0.7325,0.7423,0.0732,0.2353,0.0323,0.069,0.1667,0.9626,0.0,0.5,0.1429,0.0
0.7346,0.7462,0.0732,0.2941,0.0645,0.1034,0.1667,0.9626,0.0,0.5,0.1429,0.0
0.7367,0.7466,0.0976,0.2353,0.0323,0.1034,0.2917,0.9567,0.0,0.5,0.1429,0.0
0.7389,0.7451,0.122,0.1176,0.0645,0.1034,0.2917,0.9545,0.0,0.5,0.1429,0.0
0.741,0.7482,0.122,0.0294,0.0323,0.1724,0.3333,0.9545,0.0,0.5,0.1429,0.0
0.7431,0.7637,0.122,0.0294,0.0645,0.1034,0.2917,0.9545,0.0,0.5,0.1429,0.0
0.7665,0.789,0.122,0.1176,0.0645,0.1034,0.3333,0.9534,0.0,0.5,0.1429,0.0
0.7686,0.8108,0.1707,0.0294,0.0323,0.1034,0.3333,0.951,0.0,0.5,0.1429,0.0
0.7707,0.8147,0.122,0.1471,0.0323,0.069,0.2917,0.951,0.0,0.5,0.1429,0.0
0.7728,0.8317,0.0732,0.2353,0.0323,0.069,0.25,0.9488,0.0,0.5,0.1429,0.0
0.7749,0.8329,0.0976,0.0882,0.0323,0.069,0.25,0.9488,0.0,0.5,0.1429,0.0
0.7771,0.8317,0.1707,0.0882,0.0323,0.069,0.2083,0.9476,0.0,0.5,0.1429,0.0
0.7792,0.8401,0.122,0.2647,0.129,0.069,0.2083,0.9488,0.0,0.5,0.1429,0.0
0.7813,0.8246,0.1707,0.1176,0.0968,0.069,0.3333,0.9488,0.0,0.5,0.1429,0.0
0.7834,0.8195,0.1951,0.0588,0.0323,0.069,0.375,0.9476,0.0,0.5,0.1429,0.0
0.7856,0.8135,0.1951,0.2059,0.0645,0.0345,0.2917,0.9476,0.0,0.5,0.1429,0.0
0.7877,0.8179,0.2439,0.1176,0.0323,0.0345,0.375,0.9453,0.0,0.5,0.1429,0.0
0.8068,0.8416,0.1707,0.1471,0.0323,0.069,0.4583,0.9453,0.0,0.5,0.1429,0.0
0.8089,0.8476,0.1707,0.1471,0.0323,0.069,0.4167,0.9442,0.0,0.5,0.1429,0.0
0.811,0.8476,0.1463,0.0588,0.1935,0.069,0.2917,0.9442,0.0,0.5,0.1429,0.0
0.8132,0.8444,0.1707,0.1765,0.0323,0.0345,0.2083,0.9418,0.0,0.5,0.1429,0.0
0.8153,0.8401,0.1951,0.1765,0.0323,0.0345,0.125,0.9396,0.0,0.5,0.1429,0.0
0.8174,0.8405,0.1463,0.2647,0.0323,0.0345,0.1667,0.9384,0.0,0.5,0.1429,0.0
0.8195,0.8614,0.1707,0.1765,0.0645,0.069,0.25,0.9384,0.0,0.5,0.1429,0.0
0.8217,0.8551,0.2683,0.0882,0.1935,0.069,0.2083,0.9327,0.0,0.5,0.1429,0.0
0.8238,0.8658,0.2683,0.2941,0.1613,0.069,0.2917,0.9304,0.0,0.5,0.1429,0.0
0.8259,0.8674,0.3171,0.4412,0.129,0.069,0.3333,0.9292,0.0,0.5,0.1429,0.0
0.828,0.8824,0.2195,0.3529,0.1613,0.069,0.2083,0.9269,0.0,0.5,0.1429,0.0
0.8301,0.9173,0.1707,0.2941,0.1613,0.1379,0.1667,0.9258,0.0,0.5,0.1429,0.0
0.8493,0.9394,0.2195,0.2941,0.0645,0.069,0.1667,0.9235,0.0,0.5,0.1429,0.0
0.8514,0.9382,0.2195,0.2647,0.0645,0.069,0.375,0.9212,0.0,0.5,0.1429,0.0
0.8535,0.9489,0.1463,0.3529,0.0968,0.069,0.5,0.9178,0.0,0.5,0.1429,0.0
0.8556,0.9418,0.122,0.3529,0.0323,0.069,0.4583,0.9143,0.0,0.5,0.1429,0.0
